0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 

0.000000e+00 -1.284286e-18 -1.771378e-18 -2.785377e-18 -4.441203e-18 -6.875672e-18 -1.019906e-17 -1.445538e-17 -1.959652e-17 -2.546299e-17 -3.175344e-17 -3.798244e-17 -4.346442e-17 -4.738640e-17 -4.898727e-17 -4.777321e-17 -4.362992e-17 -3.673093e-17 -2.728702e-17 -1.533327e-17 -7.764639e-19 1.624753e-17 3.496834e-17 5.398115e-17 7.188557e-17 8.817332e-17 1.035138e-16 1.189370e-16 1.345401e-16 1.490812e-16 1.610828e-16 1.703960e-16 1.784513e-16 1.867770e-16 1.952957e-16 2.025538e-16 2.073906e-16 2.101398e-16 2.120018e-16 2.134997e-16 2.140277e-16 2.128676e-16 2.101516e-16 2.065464e-16 2.023176e-16 1.971440e-16 1.907604e-16 1.833811e-16 1.753675e-16 1.667926e-16 1.575602e-16 1.477454e-16 1.375795e-16 1.271663e-16 1.164452e-16 1.054805e-16 9.458468e-17 8.404528e-17 7.385186e-17 6.380661e-17 5.385203e-17 4.415563e-17 3.488572e-17 2.605130e-17 1.760632e-17 9.608602e-18 2.177782e-18 -4.658908e-18 -1.098580e-17 -1.685596e-17 -2.222190e-17 -2.701250e-17 -3.122120e-17 -3.489160e-17 -3.803221e-17 -4.060323e-17 -4.254793e-17 -4.380617e-17 -4.430714e-17 -4.400971e-17 -4.295755e-17 -4.133851e-17 -3.965509e-17 -3.884587e-17 -4.043212e-17 -4.737615e-17 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -4.737591e-17 -4.043196e-17 -3.884485e-17 -3.965564e-17 -4.133799e-17 -4.295770e-17 -4.400959e-17 -4.430727e-17 -4.380483e-17 -4.254805e-17 -4.060292e-17 -3.803240e-17 -3.489136e-17 -3.122061e-17 -2.701248e-17 -2.222146e-17 -1.685586e-17 -1.098564e-17 -4.659541e-18 2.177489e-18 9.608652e-18 1.760613e-17 2.605123e-17 3.488567e-17 4.415517e-17 5.385227e-17 6.380710e-17 7.385133e-17 8.404567e-17 9.458486e-17 1.054806e-16 1.164456e-16 1.271664e-16 1.375797e-16 1.477450e-16 1.575600e-16 1.667918e-16 1.753674e-16 1.833813e-16 1.907604e-16 1.971445e-16 2.023184e-16 2.065458e-16 2.101517e-16 2.128672e-16 2.140274e-16 2.134997e-16 2.120019e-16 2.101400e-16 2.073898e-16 2.025538e-16 1.952960e-16 1.867775e-16 1.784254e-16 1.701600e-16 1.604219e-16 1.478056e-16 1.325140e-16 1.160663e-16 9.972452e-17 8.343302e-17 6.627934e-17 4.776305e-17 2.852382e-17 9.998739e-18 -6.444513e-18 -2.007807e-17 -3.078032e-17 -3.866251e-17 -4.376951e-17 -4.605554e-17 -4.556457e-17 -4.261189e-17 -3.781483e-17 -3.196084e-17 -2.581215e-17 -1.996071e-17 -1.478271e-17 -1.046644e-17 -7.061327e-18 -4.517425e-18 -2.714129e-18 -1.486436e-18 -6.480526e-19 0.000000e+00 

0.000000e+00 -2.650128e-18 -3.687291e-18 -5.861178e-18 -9.446064e-18 -1.478277e-17 -2.218062e-17 -3.183170e-17 -4.374218e-17 -5.766508e-17 -7.300695e-17 -8.872289e-17 -1.032890e-16 -1.148718e-16 -1.217149e-16 -1.225771e-16 -1.169404e-16 -1.048096e-16 -8.623631e-17 -6.099271e-17 -2.883095e-17 9.696767e-18 5.253670e-17 9.648600e-17 1.387959e-16 1.788644e-16 2.182337e-16 2.584229e-16 2.985409e-16 3.353962e-16 3.664120e-16 3.923443e-16 4.165885e-16 4.415731e-16 4.659881e-16 4.865599e-16 5.016723e-16 5.127606e-16 5.220643e-16 5.298439e-16 5.345127e-16 5.349936e-16 5.319250e-16 5.264391e-16 5.186670e-16 5.080136e-16 4.943409e-16 4.781681e-16 4.598833e-16 4.394448e-16 4.169543e-16 3.929338e-16 3.678289e-16 3.415988e-16 3.141613e-16 2.860169e-16 2.580286e-16 2.306190e-16 2.035348e-16 1.764465e-16 1.495367e-16 1.233230e-16 9.811725e-17 7.390825e-17 5.070239e-17 2.872363e-17 8.191873e-18 -1.090480e-17 -2.870182e-17 -4.520456e-17 -6.027733e-17 -7.382367e-17 -8.586163e-17 -9.642681e-17 -1.054722e-16 -1.129034e-16 -1.186076e-16 -1.224263e-16 -1.241624e-16 -1.237202e-16 -1.212233e-16 -1.172172e-16 -1.131359e-16 -1.115274e-16 -1.165419e-16 -1.363606e-16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -1.363601e-16 -1.165422e-16 -1.115260e-16 -1.131355e-16 -1.172175e-16 -1.212236e-16 -1.237199e-16 -1.241620e-16 -1.224247e-16 -1.186076e-16 -1.129024e-16 -1.054722e-16 -9.642640e-17 -8.586096e-17 -7.382312e-17 -6.027680e-17 -4.520404e-17 -2.870160e-17 -1.090513e-17 8.191054e-18 2.872329e-17 5.070216e-17 7.390742e-17 9.811715e-17 1.233230e-16 1.495364e-16 1.764476e-16 2.035343e-16 2.306194e-16 2.580291e-16 2.860176e-16 3.141619e-16 3.415994e-16 3.678289e-16 3.929336e-16 4.169541e-16 4.394435e-16 4.598824e-16 4.781685e-16 4.943403e-16 5.080143e-16 5.186681e-16 5.264385e-16 5.319246e-16 5.349933e-16 5.345120e-16 5.298439e-16 5.220645e-16 5.127609e-16 5.016714e-16 4.865594e-16 4.659886e-16 4.415739e-16 4.165225e-16 3.917514e-16 3.647747e-16 3.322620e-16 2.936022e-16 2.515160e-16 2.092831e-16 1.678931e-16 1.260630e-16 8.261749e-17 3.847840e-17 -3.495720e-18 -4.020004e-17 -6.974871e-17 -9.171607e-17 -1.064658e-16 -1.144367e-16 -1.159450e-16 -1.114481e-16 -1.018820e-16 -8.873072e-17 -7.377124e-17 -5.867839e-17 -4.472111e-17 -3.266323e-17 -2.282766e-17 -1.521954e-17 -9.633776e-18 -5.734217e-18 -3.115742e-18 -1.350629e-18 0.000000e+00 

0.000000e+00 -4.197918e-18 -5.910949e-18 -9.534437e-18 -1.558885e-17 -2.475240e-17 -3.771240e-17 -5.502206e-17 -7.695758e-17 -1.033498e-16 -1.333688e-16 -1.653165e-16 -1.965880e-16 -2.239712e-16 -2.442701e-16 -2.549659e-16 -2.544908e-16 -2.419021e-16 -2.162687e-16 -1.764835e-16 -1.220472e-16 -5.447276e-17 2.206119e-17 1.021089e-16 1.819462e-16 2.615909e-16 3.433526e-16 4.277055e-16 5.107354e-16 5.865660e-16 6.527741e-16 7.127932e-16 7.721678e-16 8.325039e-16 8.894267e-16 9.379240e-16 9.774784e-16 1.011478e-15 1.042283e-15 1.068491e-15 1.087306e-15 1.098022e-15 1.102044e-15 1.100358e-15 1.092523e-15 1.078028e-15 1.057278e-15 1.030753e-15 9.983053e-16 9.599766e-16 9.168351e-16 8.701378e-16 8.200879e-16 7.662318e-16 7.090367e-16 6.502184e-16 5.912323e-16 5.321030e-16 4.721552e-16 4.114653e-16 3.511089e-16 2.921253e-16 2.348472e-16 1.793070e-16 1.258469e-16 7.502745e-17 2.711668e-17 -1.796114e-17 -6.022616e-17 -9.946259e-17 -1.354350e-16 -1.680788e-16 -1.973841e-16 -2.232330e-16 -2.454461e-16 -2.638770e-16 -2.783151e-16 -2.883504e-16 -2.935356e-16 -2.937084e-16 -2.891812e-16 -2.813359e-16 -2.736276e-16 -2.718538e-16 -2.855721e-16 -3.337394e-16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -3.337395e-16 -2.855737e-16 -2.718546e-16 -2.736254e-16 -2.813369e-16 -2.891814e-16 -2.937085e-16 -2.935346e-16 -2.883501e-16 -2.783142e-16 -2.638755e-16 -2.454447e-16 -2.232325e-16 -1.973834e-16 -1.680775e-16 -1.354344e-16 -9.946136e-17 -6.022649e-17 -1.796020e-17 2.711566e-17 7.502684e-17 1.258474e-16 1.793050e-16 2.348463e-16 2.921263e-16 3.511068e-16 4.114661e-16 4.721549e-16 5.321037e-16 5.912325e-16 6.502193e-16 7.090373e-16 7.662325e-16 8.200878e-16 8.701378e-16 9.168347e-16 9.599750e-16 9.983032e-16 1.030754e-15 1.057277e-15 1.078028e-15 1.092524e-15 1.100359e-15 1.102043e-15 1.098023e-15 1.087306e-15 1.068491e-15 1.042282e-15 1.011480e-15 9.774786e-16 9.379218e-16 8.894273e-16 8.325048e-16 7.720301e-16 7.115869e-16 6.495045e-16 5.803886e-16 5.011109e-16 4.144644e-16 3.266009e-16 2.416413e-16 1.594611e-16 7.833467e-17 -1.168969e-18 -7.508062e-17 -1.381550e-16 -1.866680e-16 -2.195609e-16 -2.377253e-16 -2.427267e-16 -2.361251e-16 -2.196023e-16 -1.953647e-16 -1.662578e-16 -1.354117e-16 -1.056550e-16 -7.904320e-17 -5.670376e-17 -3.895852e-17 -2.556701e-17 -1.595380e-17 -9.376440e-18 -5.040454e-18 -2.167996e-18 0.000000e+00 

0.000000e+00 -5.969080e-18 -8.518434e-18 -1.396591e-17 -2.320130e-17 -3.743541e-17 -5.800482e-17 -8.616014e-17 -1.228084e-16 -1.681738e-16 -2.213789e-16 -2.800774e-16 -3.403872e-16 -3.973278e-16 -4.456837e-16 -4.808445e-16 -4.990838e-16 -4.971322e-16 -4.716618e-16 -4.196856e-16 -3.403100e-16 -2.366762e-16 -1.158261e-16 1.466656e-17 1.511278e-16 2.948501e-16 4.476749e-16 6.060626e-16 7.606559e-16 9.032121e-16 1.033925e-15 1.160441e-15 1.288981e-15 1.417335e-15 1.536650e-15 1.641699e-15 1.735133e-15 1.822047e-15 1.902743e-15 1.972719e-15 2.028402e-15 2.070182e-15 2.099754e-15 2.117038e-15 2.121018e-15 2.111748e-15 2.089759e-15 2.054445e-15 2.005063e-15 1.942937e-15 1.870820e-15 1.789953e-15 1.699383e-15 1.598854e-15 1.490941e-15 1.379099e-15 1.264454e-15 1.145933e-15 1.023203e-15 8.981998e-16 7.735689e-16 6.506461e-16 5.296703e-16 4.112097e-16 2.965310e-16 1.866795e-16 8.196463e-17 -1.752702e-17 -1.113186e-16 -1.987978e-16 -2.796343e-16 -3.536876e-16 -4.206229e-16 -4.799672e-16 -5.314026e-16 -5.747077e-16 -6.093234e-16 -6.342134e-16 -6.485014e-16 -6.519810e-16 -6.454224e-16 -6.321748e-16 -6.199658e-16 -6.210914e-16 -6.562525e-16 -7.661969e-16 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -7.661986e-16 -6.562553e-16 -6.210964e-16 -6.199654e-16 -6.321743e-16 -6.454229e-16 -6.519825e-16 -6.485007e-16 -6.342159e-16 -6.093221e-16 -5.747074e-16 -5.313987e-16 -4.799672e-16 -4.206205e-16 -3.536853e-16 -2.796336e-16 -1.987954e-16 -1.113192e-16 -1.752605e-17 8.196537e-17 1.866797e-16 2.965305e-16 4.112096e-16 5.296672e-16 6.506475e-16 7.735665e-16 8.981979e-16 1.023204e-15 1.145931e-15 1.264454e-15 1.379099e-15 1.490943e-15 1.598855e-15 1.699385e-15 1.789955e-15 1.870819e-15 1.942936e-15 2.005062e-15 2.054444e-15 2.089758e-15 2.111748e-15 2.121017e-15 2.117040e-15 2.099753e-15 2.070182e-15 2.028401e-15 1.972718e-15 1.902742e-15 1.822047e-15 1.735134e-15 1.641698e-15 1.536650e-15 1.417335e-15 1.288721e-15 1.158214e-15 1.028017e-15 8.922412e-16 7.438152e-16 5.833202e-16 4.196731e-16 2.626726e-16 1.163029e-16 -2.052728e-17 -1.482420e-16 -2.627358e-16 -3.567931e-16 -4.243518e-16 -4.633973e-16 -4.758080e-16 -4.654575e-16 -4.366289e-16 -3.935828e-16 -3.408340e-16 -2.832900e-16 -2.258576e-16 -1.727172e-16 -1.267166e-16 -8.918472e-17 -6.015723e-17 -3.880146e-17 -2.383106e-17 -1.380913e-17 -7.334625e-18 -3.127254e-18 0.000000e+00 

